Date,Open,High,Low,Close,Adj Close,Volume
14/9/20,114.720001,115.93,112.800003,115.360001,114.989487,140150100
15/9/20,118.330002,118.830002,113.610001,115.540001,115.168915,184642000
16/9/20,115.230003,116,112.040001,112.129997,111.769859,154679000
17/9/20,109.720001,112.199997,108.709999,110.339996,109.985611,178011000
18/9/20,110.400002,110.879997,106.089996,106.839996,106.496849,287104900
21/9/20,104.540001,110.190002,103.099998,110.080002,109.726448,195713800
22/9/20,112.68,112.860001,109.160004,111.809998,111.450882,183055400
23/9/20,111.620003,112.110001,106.769997,107.120003,106.775963,150718700
24/9/20,105.169998,110.25,105,108.220001,107.872421,167743300
25/9/20,108.43,112.440002,107.669998,112.279999,111.919373,149981400
28/9/20,115.010002,115.32,112.779999,114.959999,114.590767,137672400
29/9/20,114.550003,115.309998,113.57,114.089996,113.723564,99382200
30/9/20,113.790001,117.260002,113.620003,115.809998,115.438042,142675200
1/10/20,117.639999,117.720001,115.830002,116.790001,116.414894,116120400
2/10/20,112.889999,115.370003,112.220001,113.019997,112.657005,144712000
5/10/20,113.910004,116.650002,113.550003,116.5,116.125824,106243800
6/10/20,115.699997,116.120003,112.25,113.160004,112.796555,161498200
7/10/20,114.620003,115.550003,114.129997,115.080002,114.710388,96849000
8/10/20,116.25,116.400002,114.589996,114.970001,114.600739,83477200
9/10/20,115.279999,117,114.919998,116.970001,116.594315,100506900
12/10/20,120.059998,125.18,119.279999,124.400002,124.000458,240226800
13/10/20,125.269997,125.389999,119.650002,121.099998,120.711044,262330500
14/10/20,121,123.029999,119.620003,121.190002,120.800766,151062300
15/10/20,118.720001,121.199997,118.150002,120.709999,120.322304,112559200
16/10/20,121.279999,121.550003,118.809998,119.019997,118.637726,115393800
19/10/20,119.959999,120.419998,115.660004,115.980003,115.607498,120639300
20/10/20,116.199997,118.980003,115.629997,117.510002,117.132591,124423700
21/10/20,116.669998,118.709999,116.449997,116.870003,116.494644,89946000
22/10/20,117.449997,118.040001,114.589996,115.75,115.378235,101988000
23/10/20,116.389999,116.550003,114.279999,115.040001,114.670517,82572600
26/10/20,114.010002,116.550003,112.879997,115.050003,114.680489,111850700
27/10/20,115.489998,117.279999,114.540001,116.599998,116.22551,92276800
28/10/20,115.050003,115.43,111.099998,111.199997,110.84285,143937800
29/10/20,112.370003,116.93,112.199997,115.32,114.949615,146129200
30/10/20,111.059998,111.989998,107.720001,108.860001,108.510361,190272600
2/11/20,109.110001,110.68,107.32,108.769997,108.420654,122866900
3/11/20,109.660004,111.489998,108.730003,110.440002,110.085289,107624400
4/11/20,114.139999,115.589996,112.349998,114.949997,114.580803,138235500
5/11/20,117.949997,119.620003,116.870003,119.029999,118.647697,126387100
6/11/20,118.32,119.199997,116.129997,118.690002,118.512909,114457900
9/11/20,120.5,121.989998,116.050003,116.32,116.146439,154515300
10/11/20,115.550003,117.589996,114.129997,115.970001,115.796967,138023400
11/11/20,117.190002,119.629997,116.440002,119.489998,119.311707,112295000
12/11/20,119.620003,120.529999,118.57,119.209999,119.032127,103162300
13/11/20,119.440002,119.669998,117.870003,119.260002,119.082054,81581900
16/11/20,118.919998,120.989998,118.150002,120.300003,120.120506,91183000
17/11/20,119.550003,120.669998,118.959999,119.389999,119.211861,74271000
18/11/20,118.610001,119.82,118,118.029999,117.853889,76322100
19/11/20,117.589996,119.059998,116.809998,118.639999,118.462982,74113000
20/11/20,118.639999,118.769997,117.290001,117.339996,117.164917,73604300
23/11/20,117.18,117.620003,113.75,113.849998,113.680122,127959300
24/11/20,113.910004,115.849998,112.589996,115.169998,114.998154,113874200
25/11/20,115.550003,116.75,115.169998,116.029999,115.856873,76499200
27/11/20,116.57,117.489998,116.220001,116.589996,116.416031,46691300
30/11/20,116.970001,120.970001,116.809998,119.050003,118.872368,169410200
1/12/20,121.010002,123.470001,120.010002,122.720001,122.536896,128166800
2/12/20,122.019997,123.370003,120.889999,123.080002,122.896355,89004200
3/12/20,123.519997,123.779999,122.209999,122.940002,122.756569,78967600
4/12/20,122.599998,122.860001,121.519997,122.25,122.067596,78260400
7/12/20,122.309998,124.57,122.25,123.75,123.565353,86712000
8/12/20,124.370003,124.980003,123.089996,124.379997,124.194412,82225500
9/12/20,124.529999,125.949997,121,121.779999,121.598289,115089200
10/12/20,120.5,123.870003,120.150002,123.239998,123.056114,81312200
11/12/20,122.43,122.760002,120.550003,122.410004,122.227356,86939800
14/12/20,122.599998,123.349998,121.540001,121.779999,121.598289,79184500
15/12/20,124.339996,127.900002,124.129997,127.879997,127.689186,157572300
16/12/20,127.410004,128.369995,126.559998,127.809998,127.619293,98208600
17/12/20,128.899994,129.580002,128.039993,128.699997,128.507965,94359800
18/12/20,128.960007,129.100006,126.120003,126.660004,126.471016,192541500
21/12/20,125.019997,128.309998,123.449997,128.229996,128.038666,121251600
22/12/20,131.610001,134.410004,129.649994,131.880005,131.683228,168904800
23/12/20,132.160004,132.429993,130.779999,130.960007,130.764603,88223700
24/12/20,131.320007,133.460007,131.100006,131.970001,131.773087,54930100
28/12/20,133.990005,137.339996,133.509995,136.690002,136.486053,124486200
29/12/20,138.050003,138.789993,134.339996,134.869995,134.668762,121047300
30/12/20,135.580002,135.990005,133.399994,133.720001,133.520477,96452100
31/12/20,134.080002,134.740005,131.720001,132.690002,132.49202,98990400
4/1/21,133.520004,133.610001,126.760002,129.410004,129.216919,143301900
5/1/21,128.889999,131.740005,128.429993,131.009995,130.814514,97664900
6/1/21,127.720001,131.050003,126.379997,126.599998,126.411102,155088000
7/1/21,128.360001,131.630005,127.860001,130.919998,130.724655,109578200
8/1/21,132.429993,132.630005,130.229996,132.050003,131.852966,104965400
11/1/21,129.190002,130.169998,128.5,128.979996,128.787552,100620900
12/1/21,128.5,129.690002,126.860001,128.800003,128.607819,91951100
13/1/21,128.759995,131.449997,128.490005,130.889999,130.694702,88636800
14/1/21,130.800003,131,128.759995,128.910004,128.717667,90221800
15/1/21,128.779999,130.220001,127,127.139999,126.950294,111235300
19/1/21,127.779999,128.710007,126.940002,127.830002,127.639267,90757300
20/1/21,128.660004,132.490005,128.550003,132.029999,131.832993,104319500
21/1/21,133.800003,139.669998,133.589996,136.869995,136.665771,120529500
22/1/21,136.279999,139.850006,135.020004,139.070007,138.862503,113907200
25/1/21,143.070007,145.089996,136.539993,142.919998,142.706757,157611700
26/1/21,143.600006,144.300003,141.369995,143.160004,142.946396,98390600
27/1/21,143.429993,144.300003,140.410004,142.059998,141.848038,140843800
28/1/21,139.520004,141.990005,136.699997,137.089996,136.885452,142621100
29/1/21,135.830002,136.740005,130.210007,131.960007,131.763107,177180600
